station_id,timestamp,avg_pm2.5,avg_pm10,avg_temperature,avg_pressure,avg_humidity
44,"2025-01-25 00:00:00",65.6,118.9,2.5,,66
45,"2025-01-25 00:00:00",65.2,122.6,1.2,,71
46,"2025-01-25 00:00:00",81.8,144.6,3.2,,66
47,"2025-01-25 00:00:00",74.7,127.0,5.0,,59
48,"2025-01-25 00:00:00",68.5,118.7,3.1,,65
49,"2025-01-25 00:00:00",58.7,100.7,2.9,,65
50,"2025-01-25 00:00:00",67.1,120.6,2.8,,65
51,"2025-01-25 00:00:00",62.9,115.7,2.4,,67
52,"2025-01-25 00:00:00",30.9,55.1,2.2,,67
53,"2025-01-25 00:00:00",67.9,136.2,2.0,,72
55,"2025-01-25 00:00:00",61.2,114.6,1.6,,70
56,"2025-01-25 00:00:00",69.7,114.6,4.1,,63
58,"2025-01-25 00:00:00",58.6,108.8,1.3,,70
59,"2025-01-25 00:00:00",67.0,117.8,3.1,,64
61,"2025-01-25 00:00:00",70.5,126.3,3.9,,64
62,"2025-01-25 00:00:00",87.2,151.0,4.3,,60
64,"2025-01-25 00:00:00",80.1,145.5,3.5,,65
65,"2025-01-25 00:00:00",62.4,113.7,2.3,,67
66,"2025-01-25 00:00:00",66.3,119.7,2.2,,68
67,"2025-01-25 00:00:00",65.2,118.8,2.6,,67
68,"2025-01-25 00:00:00",71.2,123.7,3.3,,64
70,"2025-01-25 00:00:00",75.3,123.4,4.4,,61
71,"2025-01-25 00:00:00",56.4,103.7,2.7,,67
72,"2025-01-25 00:00:00",73.1,130.1,3.3,,65
73,"2025-01-25 00:00:00",73.5,128.9,4.4,,62
74,"2025-01-25 00:00:00",73.4,132.7,3.7,,64
75,"2025-01-25 00:00:00",67.4,116.1,4.0,,62
76,"2025-01-25 00:00:00",58.4,113.8,0.8,,71
77,"2025-01-25 00:00:00",57.3,105.2,1.9,,68
78,"2025-01-25 00:00:00",64.2,114.4,4.2,,62
79,"2025-01-25 00:00:00",68.7,123.1,3.2,,64
80,"2025-01-25 00:00:00",70.4,124.1,3.1,,65
81,"2025-01-25 00:00:00",63.3,113.1,3.2,,63
82,"2025-01-25 00:00:00",78.4,136.8,4.1,,67
83,"2025-01-25 00:00:00",67.2,123.7,3.4,,66
84,"2025-01-25 00:00:00",66.2,116.5,3.3,,64
85,"2025-01-25 00:00:00",59.2,106.1,2.8,,65
86,"2025-01-25 00:00:00",60.9,115.3,2.5,,66
87,"2025-01-25 00:00:00",66.3,116.5,4.0,,61
88,"2025-01-25 00:00:00",66.6,126.3,2.2,,68
89,"2025-01-25 00:00:00",65.2,124.8,1.1,,71
90,"2025-01-25 00:00:00",76.9,141.6,2.3,,68
91,"2025-01-25 00:00:00",63.6,110.1,3.1,,65
92,"2025-01-25 00:00:00",59.9,109.4,2.0,,69
93,"2025-01-25 00:00:00",51.1,93.4,2.2,,68
94,"2025-01-25 00:00:00",66.9,123.3,2.0,,68
95,"2025-01-25 00:00:00",61.8,111.3,2.3,,66
96,"2025-01-25 00:00:00",62.0,82.1,,,
97,"2025-01-25 00:00:00",73.0,81.0,8.0,91124,41
98,"2025-01-25 00:00:00",50.9,58.5,4.3,88491,51
100,"2025-01-25 00:00:00",53.9,100.7,0.7,,70
101,"2025-01-25 00:00:00",36.1,41.3,-2.0,83191,61
102,"2025-01-25 00:00:00",85.5,117.8,10.0,91385,39
103,"2025-01-25 00:00:00",63.9,105.2,3.6,,59
105,"2025-01-25 00:00:00",80.4,141.5,3.6,,60
106,"2025-01-25 00:00:00",65.5,131.6,2.6,67696,66
107,"2025-01-25 00:00:00",70.1,85.2,5.7,91090,57
108,"2025-01-25 00:00:00",22.8,19.6,4.6,88124,40
109,"2025-01-25 00:00:00",53.0,65.7,7.5,88584,44
110,"2025-01-25 00:00:00",53.4,108.2,1.0,65566,72
111,"2025-01-25 00:00:00",71.5,158.5,-2.1,63827,77
112,"2025-01-25 00:00:00",30.6,34.4,2.4,68204,51
113,"2025-01-25 00:00:00",49.2,88.4,0.4,66304,82
114,"2025-01-25 00:00:00",47.1,82.6,-0.2,66309,57
115,"2025-01-25 00:00:00",46.9,78.0,3.3,70480,56
116,"2025-01-25 00:00:00",35.7,48.4,1.7,67331,52
117,"2025-01-25 00:00:00",26.4,32.4,-2.8,64646,65
118,"2025-01-25 00:00:00",26.6,31.8,3.2,71125,57
119,"2025-01-25 00:00:00",32.1,40.0,-1.6,63945,69
120,"2025-01-25 00:00:00",60.4,131.8,4.4,72223,60
121,"2025-01-25 00:00:00",42.4,73.2,3.8,70077,55
122,"2025-01-25 00:00:00",33.4,45.3,,0,
123,"2025-01-25 00:00:00",64.9,180.7,-2.0,63870,71
124,"2025-01-25 00:00:00",25.8,30.4,-1.7,60947,77
125,"2025-01-25 00:00:00",58.4,109.8,-0.1,62398,76
126,"2025-01-25 00:00:00",41.2,68.7,0.0,64230,61
127,"2025-01-25 00:00:00",72.0,90.3,6.3,90798,44
128,"2025-01-25 00:00:00",52.0,61.9,8.4,88073,40
129,"2025-01-25 00:00:00",64.1,102.6,3.2,,56
130,"2025-01-25 00:00:00",78.3,126.6,4.2,,55
131,"2025-01-25 00:00:00",33.6,39.4,8.3,90971,36
132,"2025-01-25 00:00:00",43.3,47.9,8.1,90591,32
133,"2025-01-25 00:00:00",59.7,109.6,3.4,,65
134,"2025-01-25 00:00:00",63.4,107.2,4.3,,60
135,"2025-01-25 00:00:00",76.5,134.1,3.6,,64
136,"2025-01-25 00:00:00",34.2,43.3,11.5,90544,26
140,"2025-01-25 00:00:00",49.3,,,,
141,"2025-01-25 00:00:00",37.7,,,,
142,"2025-01-25 00:00:00",55.3,,,,
143,"2025-01-25 00:00:00",43.4,,,,
144,"2025-01-25 00:00:00",50.9,,,,
145,"2025-01-25 00:00:00",28.4,,,,
146,"2025-01-25 00:00:00",26.3,,,,
149,"2025-01-25 00:00:00",10.5,,,,
150,"2025-01-25 00:00:00",16.1,,,,
1,"2025-01-24 00:00:00",38.3,49.4,4.3,86713,44
2,"2025-01-24 00:00:00",79.2,81.0,5.4,90851,43
3,"2025-01-24 00:00:00",48.4,62.0,3.6,89136,50
4,"2025-01-24 00:00:00",55.3,66.9,7.1,89575,39
5,"2025-01-24 00:00:00",79.6,107.7,7.0,91706,40
6,"2025-01-24 00:00:00",68.8,81.4,2.3,84848,54
7,"2025-01-24 00:00:00",62.3,74.6,4.9,88757,41
9,"2025-01-24 00:00:00",63.8,83.3,2.4,88494,52
10,"2025-01-24 00:00:00",54.8,66.2,5.8,89736,65
11,"2025-01-24 00:00:00",80.0,95.8,,,
12,"2025-01-24 00:00:00",54.8,66.7,5.1,90186,45
13,"2025-01-24 00:00:00",69.8,86.2,-0.2,85119,62
14,"2025-01-24 00:00:00",72.1,86.8,3.7,89374,52
15,"2025-01-24 00:00:00",37.8,34.7,0.6,86394,62
16,"2025-01-24 00:00:00",35.5,37.2,2.7,86848,55
17,"2025-01-24 00:00:00",75.9,125.9,6.7,90539,42
19,"2025-01-24 00:00:00",64.2,76.3,4.0,88423,48
20,"2025-01-24 00:00:00",85.1,118.4,-1.1,84806,64
21,"2025-01-24 00:00:00",62.9,78.7,6.3,90521,44
22,"2025-01-24 00:00:00",67.2,81.5,-0.3,84380,62
24,"2025-01-24 00:00:00",48.7,75.9,6.7,89397,42
25,"2025-01-24 00:00:00",108.3,148.9,6.7,90151,41
26,"2025-01-24 00:00:00",96.1,129.8,6.0,88497,42
27,"2025-01-24 00:00:00",95.0,136.9,5.8,90216,45
28,"2025-01-24 00:00:00",87.9,162.9,0.2,,68
29,"2025-01-24 00:00:00",86.2,150.8,1.0,,64
30,"2025-01-24 00:00:00",81.3,134.5,2.1,,61
31,"2025-01-24 00:00:00",83.9,147.2,0.5,,67
32,"2025-01-24 00:00:00",132.5,238.3,2.4,,63
33,"2025-01-24 00:00:00",78.7,131.7,2.3,,61
34,"2025-01-24 00:00:00",80.8,134.4,1.8,,63
35,"2025-01-24 00:00:00",101.8,175.9,2.6,,61
36,"2025-01-24 00:00:00",73.2,121.0,1.3,,64
37,"2025-01-24 00:00:00",86.3,150.9,1.1,,66
38,"2025-01-24 00:00:00",98.5,167.7,2.6,,61
39,"2025-01-24 00:00:00",76.2,130.3,1.0,,65
40,"2025-01-24 00:00:00",79.4,127.8,1.8,,63
41,"2025-01-24 00:00:00",102.3,178.1,2.1,,63
42,"2025-01-24 00:00:00",80.7,135.0,2.9,,61
43,"2025-01-24 00:00:00",51.6,91.6,0.6,,66
44,"2025-01-24 00:00:00",85.5,147.3,1.1,,64
45,"2025-01-24 00:00:00",77.0,137.6,0.2,,69
46,"2025-01-24 00:00:00",94.4,157.2,2.0,,64
47,"2025-01-24 00:00:00",91.8,149.2,3.2,,58
48,"2025-01-24 00:00:00",80.3,129.7,1.8,,63
49,"2025-01-24 00:00:00",81.7,136.4,1.7,,62
50,"2025-01-24 00:00:00",86.3,143.9,1.7,,63
51,"2025-01-24 00:00:00",72.8,125.7,1.2,,65
52,"2025-01-24 00:00:00",41.4,70.4,0.8,,65
53,"2025-01-24 00:00:00",88.0,163.4,0.8,,69
55,"2025-01-24 00:00:00",81.0,142.9,0.3,,69
56,"2025-01-24 00:00:00",78.0,119.5,2.4,,63
58,"2025-01-24 00:00:00",77.7,137.2,0.4,,67
59,"2025-01-24 00:00:00",76.8,126.3,1.8,,63
61,"2025-01-24 00:00:00",82.4,139.4,2.3,,63
62,"2025-01-24 00:00:00",115.3,193.5,3.1,,59
64,"2025-01-24 00:00:00",96.6,164.3,2.1,,63
65,"2025-01-24 00:00:00",79.9,137.1,1.2,,64
66,"2025-01-24 00:00:00",77.4,130.7,1.4,,64
67,"2025-01-24 00:00:00",76.8,131.9,1.1,,65
68,"2025-01-24 00:00:00",93.5,152.4,2.2,,62
70,"2025-01-24 00:00:00",102.2,161.6,2.6,,61
71,"2025-01-24 00:00:00",79.7,135.5,1.1,,63
72,"2025-01-24 00:00:00",89.6,149.4,2.0,,63
73,"2025-01-24 00:00:00",84.7,139.5,2.6,,62
74,"2025-01-24 00:00:00",93.4,159.4,2.3,,62
75,"2025-01-24 00:00:00",82.5,137.1,2.1,,62
76,"2025-01-24 00:00:00",85.8,157.8,-0.1,,68
77,"2025-01-24 00:00:00",75.9,129.2,0.6,,64
78,"2025-01-24 00:00:00",75.1,125.9,2.3,,61
79,"2025-01-24 00:00:00",81.6,137.1,1.8,,62
80,"2025-01-24 00:00:00",81.9,134.9,1.9,,63
81,"2025-01-24 00:00:00",77.9,130.4,1.8,,62
82,"2025-01-24 00:00:00",78.9,131.6,2.7,,66
83,"2025-01-24 00:00:00",81.9,140.8,1.8,,64
84,"2025-01-24 00:00:00",81.1,133.5,1.9,,63
85,"2025-01-24 00:00:00",78.7,135.0,1.5,,63
86,"2025-01-24 00:00:00",72.3,129.3,0.8,,65
87,"2025-01-24 00:00:00",79.5,134.2,1.6,,61
88,"2025-01-24 00:00:00",80.5,143.5,0.7,,67
89,"2025-01-24 00:00:00",82.9,149.1,0.2,,68
90,"2025-01-24 00:00:00",86.8,154.1,1.0,,66
91,"2025-01-24 00:00:00",76.2,127.2,1.4,,65
92,"2025-01-24 00:00:00",73.7,127.8,0.7,,68
93,"2025-01-24 00:00:00",67.0,114.5,1.0,,66
94,"2025-01-24 00:00:00",86.2,151.0,0.5,,66
95,"2025-01-24 00:00:00",76.4,130.0,0.9,,65
96,"2025-01-24 00:00:00",69.6,94.5,,,
97,"2025-01-24 00:00:00",82.8,91.7,7.3,91061,38
98,"2025-01-24 00:00:00",59.4,70.7,4.3,88405,53
100,"2025-01-24 00:00:00",72.7,127.1,-0.2,,67
101,"2025-01-24 00:00:00",57.9,72.1,-2.1,83096,63
102,"2025-01-24 00:00:00",101.4,138.5,7.4,91327,41
103,"2025-01-24 00:00:00",78.6,118.0,2.1,,57
105,"2025-01-24 00:00:00",90.8,149.2,2.2,,59
106,"2025-01-24 00:00:00",71.0,146.3,1.2,67648,65
107,"2025-01-24 00:00:00",75.0,93.5,2.8,91045,52
108,"2025-01-24 00:00:00",23.8,19.7,6.8,87952,38
109,"2025-01-24 00:00:00",60.1,79.8,5.2,88510,44
110,"2025-01-24 00:00:00",70.5,161.7,-0.5,65504,68
111,"2025-01-24 00:00:00",86.9,203.6,-3.7,63743,83
112,"2025-01-24 00:00:00",36.2,47.0,3.0,68081,53
113,"2025-01-24 00:00:00",40.3,59.7,0.7,66246,70
114,"2025-01-24 00:00:00",44.1,70.6,1.3,66180,60
115,"2025-01-24 00:00:00",46.9,77.4,3.3,70381,58
116,"2025-01-24 00:00:00",39.3,56.7,2.7,67208,55
117,"2025-01-24 00:00:00",28.9,34.7,0.2,64544,64
118,"2025-01-24 00:00:00",28.8,37.6,3.7,71019,59
119,"2025-01-24 00:00:00",36.5,49.5,-1.6,63854,79
120,"2025-01-24 00:00:00",66.5,153.3,3.5,72099,68
121,"2025-01-24 00:00:00",48.6,93.4,3.8,69964,60
122,"2025-01-24 00:00:00",39.5,63.3,,0,
123,"2025-01-24 00:00:00",70.2,197.8,-2.8,63810,73
124,"2025-01-24 00:00:00",33.3,46.1,-1.7,60878,74
125,"2025-01-24 00:00:00",63.9,122.3,-1.7,62328,85
126,"2025-01-24 00:00:00",45.5,78.6,-0.4,64174,63
127,"2025-01-24 00:00:00",81.5,105.6,5.2,90734,42
128,"2025-01-24 00:00:00",63.6,81.7,4.6,88045,52
129,"2025-01-24 00:00:00",89.3,128.7,4.6,,50
130,"2025-01-24 00:00:00",86.9,130.2,4.5,,52
133,"2025-01-24 00:00:00",70.5,120.4,1.9,,63
134,"2025-01-24 00:00:00",72.4,114.5,2.4,,60
135,"2025-01-24 00:00:00",95.3,157.3,2.2,,62
140,"2025-01-24 00:00:00",64.0,,,,
141,"2025-01-24 00:00:00",50.6,,,,
142,"2025-01-24 00:00:00",65.4,,,,
143,"2025-01-24 00:00:00",60.1,,,,
144,"2025-01-24 00:00:00",73.0,,,,
145,"2025-01-24 00:00:00",55.9,,,,
146,"2025-01-24 00:00:00",42.9,,,,
149,"2025-01-24 00:00:00",12.4,,,,
150,"2025-01-24 00:00:00",33.6,,,,
1,"2025-01-23 00:00:00",26.0,35.8,2.6,86943,41
2,"2025-01-23 00:00:00",59.5,60.9,3.9,91097,39
3,"2025-01-23 00:00:00",33.7,43.9,1.6,89376,45
4,"2025-01-23 00:00:00",41.2,49.9,5.2,89813,35
5,"2025-01-23 00:00:00",58.9,77.2,4.5,91967,39
6,"2025-01-23 00:00:00",73.7,97.6,-1.0,85091,48
7,"2025-01-23 00:00:00",43.9,51.4,3.6,88986,36
9,"2025-01-23 00:00:00",40.4,52.6,0.7,88730,47
10,"2025-01-23 00:00:00",42.8,52.1,4.1,89978,49
11,"2025-01-23 00:00:00",62.6,74.7,,,
12,"2025-01-23 00:00:00",39.9,49.3,3.3,90432,40
13,"2025-01-23 00:00:00",68.7,92.6,-3.3,85351,50
14,"2025-01-23 00:00:00",50.7,58.3,2.4,89611,47
15,"2025-01-23 00:00:00",45.9,51.5,-2.0,86722,65
16,"2025-01-23 00:00:00",39.2,46.6,-0.7,87187,57
17,"2025-01-23 00:00:00",59.8,99.4,4.4,90785,39
19,"2025-01-23 00:00:00",45.9,54.1,2.3,88655,42
20,"2025-01-23 00:00:00",80.9,113.1,-5.3,85042,55
21,"2025-01-23 00:00:00",48.9,63.2,4.2,90770,41
22,"2025-01-23 00:00:00",80.2,106.7,-2.1,84576,52
24,"2025-01-23 00:00:00",46.7,69.1,5.2,89629,36
25,"2025-01-23 00:00:00",94.9,134.6,4.7,90383,37
26,"2025-01-23 00:00:00",75.6,105.7,4.0,88738,38
27,"2025-01-23 00:00:00",77.1,116.7,3.6,90459,41
28,"2025-01-23 00:00:00",61.5,104.8,-1.3,,61
29,"2025-01-23 00:00:00",62.8,102.0,-0.4,,58
30,"2025-01-23 00:00:00",69.3,110.8,0.2,,57
31,"2025-01-23 00:00:00",64.1,104.6,-0.9,,61
32,"2025-01-23 00:00:00",103.2,181.0,-0.5,,62
33,"2025-01-23 00:00:00",63.3,101.4,0.6,,56
34,"2025-01-23 00:00:00",62.7,99.3,0.2,,58
35,"2025-01-23 00:00:00",85.3,143.5,0.3,,59
36,"2025-01-23 00:00:00",61.5,95.5,-0.4,,57
37,"2025-01-23 00:00:00",67.8,111.3,-0.5,,60
38,"2025-01-23 00:00:00",78.7,129.3,0.3,,59
39,"2025-01-23 00:00:00",57.5,91.4,-0.4,,59
40,"2025-01-23 00:00:00",61.2,93.1,0.2,,57
41,"2025-01-23 00:00:00",81.7,135.8,-0.3,,61
42,"2025-01-23 00:00:00",70.7,113.6,1.1,,56
43,"2025-01-23 00:00:00",38.3,63.5,-1.0,,61
44,"2025-01-23 00:00:00",64.8,104.6,-0.5,,59
45,"2025-01-23 00:00:00",61.8,103.9,-1.9,,65
46,"2025-01-23 00:00:00",85.8,139.1,-0.2,,62
47,"2025-01-23 00:00:00",75.3,116.6,1.6,,54
48,"2025-01-23 00:00:00",75.7,119.2,-0.1,,59
49,"2025-01-23 00:00:00",59.9,90.4,0.1,,57
50,"2025-01-23 00:00:00",64.4,102.6,0.2,,58
51,"2025-01-23 00:00:00",59.2,96.1,-0.5,,58
52,"2025-01-23 00:00:00",34.5,55.7,-0.6,,60
53,"2025-01-23 00:00:00",70.8,126.3,-0.8,,65
55,"2025-01-23 00:00:00",61.6,101.8,-1.4,,64
56,"2025-01-23 00:00:00",68.7,103.6,0.1,,60
58,"2025-01-23 00:00:00",61.9,102.3,-0.8,,61
59,"2025-01-23 00:00:00",63.3,98.1,0.1,,56
61,"2025-01-23 00:00:00",70.0,115.2,0.3,,60
62,"2025-01-23 00:00:00",89.4,144.4,1.0,,56
64,"2025-01-23 00:00:00",92.6,155.3,0.2,,60
65,"2025-01-23 00:00:00",57.5,92.0,-0.1,,58
66,"2025-01-23 00:00:00",69.5,112.6,-0.3,,58
67,"2025-01-23 00:00:00",60.3,95.8,-0.4,,57
68,"2025-01-23 00:00:00",76.4,120.7,0.1,,60
70,"2025-01-23 00:00:00",80.0,120.1,0.6,,57
71,"2025-01-23 00:00:00",65.5,107.0,-0.4,,60
72,"2025-01-23 00:00:00",73.3,118.8,0.2,,60
73,"2025-01-23 00:00:00",73.1,116.7,0.5,,59
74,"2025-01-23 00:00:00",72.1,118.8,0.4,,59
75,"2025-01-23 00:00:00",64.4,103.0,0.1,,58
76,"2025-01-23 00:00:00",71.7,126.1,-1.5,,63
77,"2025-01-23 00:00:00",58.7,92.8,-0.5,,59
78,"2025-01-23 00:00:00",62.7,101.8,0.5,,57
79,"2025-01-23 00:00:00",64.7,103.2,0.2,,58
80,"2025-01-23 00:00:00",70.4,111.2,0.1,,57
81,"2025-01-23 00:00:00",60.3,96.0,0.2,,57
82,"2025-01-23 00:00:00",69.1,107.5,0.6,,56
83,"2025-01-23 00:00:00",65.2,107.3,-0.1,,60
84,"2025-01-23 00:00:00",70.3,112.1,0.4,,58
85,"2025-01-23 00:00:00",58.4,92.5,0.3,,56
86,"2025-01-23 00:00:00",58.6,99.0,-1.1,,59
87,"2025-01-23 00:00:00",67.4,107.9,-0.2,,55
88,"2025-01-23 00:00:00",64.3,108.4,-1.4,,61
89,"2025-01-23 00:00:00",64.6,107.4,-1.6,,63
90,"2025-01-23 00:00:00",74.0,124.1,-0.9,,60
91,"2025-01-23 00:00:00",64.9,101.2,-0.7,,59
92,"2025-01-23 00:00:00",60.8,99.9,-1.3,,61
93,"2025-01-23 00:00:00",55.1,84.2,-0.3,,58
94,"2025-01-23 00:00:00",67.7,109.5,-1.0,,59
95,"2025-01-23 00:00:00",63.3,100.2,-0.5,,57
96,"2025-01-23 00:00:00",53.6,73.0,,,
97,"2025-01-23 00:00:00",68.6,76.4,5.4,91317,36
98,"2025-01-23 00:00:00",39.9,47.7,,,
100,"2025-01-23 00:00:00",55.3,88.8,-1.8,,62
101,"2025-01-23 00:00:00",54.9,74.1,-6.4,83362,54
102,"2025-01-23 00:00:00",91.0,125.7,6.3,91509,36
103,"2025-01-23 00:00:00",65.7,95.4,0.2,,54
105,"2025-01-23 00:00:00",80.4,127.8,-0.1,,56
106,"2025-01-23 00:00:00",55.0,99.7,-0.8,67830,57
107,"2025-01-23 00:00:00",68.1,85.4,2.5,91268,49
108,"2025-01-23 00:00:00",32.4,33.5,3.7,88313,45
109,"2025-01-23 00:00:00",40.4,55.8,3.8,88738,38
110,"2025-01-23 00:00:00",53.0,103.5,-1.5,65694,60
111,"2025-01-23 00:00:00",84.7,194.1,-7.0,63927,71
112,"2025-01-23 00:00:00",39.7,56.1,-1.2,68451,70
113,"2025-01-23 00:00:00",18.3,21.1,-2.3,66423,63
114,"2025-01-23 00:00:00",50.3,90.2,-3.6,66503,76
115,"2025-01-23 00:00:00",52.1,92.4,0.7,70785,72
116,"2025-01-23 00:00:00",51.9,94.7,-2.0,67576,73
117,"2025-01-23 00:00:00",27.7,33.2,-4.4,64831,88
118,"2025-01-23 00:00:00",27.7,31.9,0.7,71456,72
119,"2025-01-23 00:00:00",46.0,74.9,-5.2,64067,77
120,"2025-01-23 00:00:00",74.6,182.8,1.1,72555,83
121,"2025-01-23 00:00:00",53.7,111.3,0.0,70368,85
122,"2025-01-23 00:00:00",32.8,44.2,,0,
123,"2025-01-23 00:00:00",59.5,153.0,-8.2,64003,66
124,"2025-01-23 00:00:00",20.1,18.5,-4.5,61038,63
125,"2025-01-23 00:00:00",47.8,78.2,-3.3,62504,60
126,"2025-01-23 00:00:00",31.2,41.4,-7.5,64381,59
127,"2025-01-23 00:00:00",79.0,107.6,6.4,90790,37
128,"2025-01-23 00:00:00",92.2,132.2,,,
133,"2025-01-23 00:00:00",59.6,98.1,0.1,,60
134,"2025-01-23 00:00:00",62.5,95.3,0.3,,54
135,"2025-01-23 00:00:00",78.2,126.2,-0.2,,60
140,"2025-01-23 00:00:00",55.1,,,,
141,"2025-01-23 00:00:00",49.6,,,,
142,"2025-01-23 00:00:00",68.7,,,,
143,"2025-01-23 00:00:00",60.3,,,,
144,"2025-01-23 00:00:00",67.3,,,,
145,"2025-01-23 00:00:00",47.2,,,,
146,"2025-01-23 00:00:00",40.5,,,,
149,"2025-01-23 00:00:00",13.5,,,,
150,"2025-01-23 00:00:00",22.2,,,,
1,"2025-01-22 00:00:00",15.2,20.8,2.5,87226,39
2,"2025-01-22 00:00:00",34.4,33.8,4.4,91379,36
3,"2025-01-22 00:00:00",21.8,28.5,1.3,89667,43
4,"2025-01-22 00:00:00",28.4,32.8,6.0,90097,31
5,"2025-01-22 00:00:00",37.5,48.8,4.4,92252,38
6,"2025-01-22 00:00:00",45.4,58.5,-2.9,85383,48
7,"2025-01-22 00:00:00",28.3,30.9,4.4,89265,32
9,"2025-01-22 00:00:00",26.0,33.9,0.1,89017,46
10,"2025-01-22 00:00:00",27.9,32.6,5.2,90263,45
11,"2025-01-22 00:00:00",38.0,42.2,,,
12,"2025-01-22 00:00:00",26.7,32.7,4.1,90721,37
13,"2025-01-22 00:00:00",46.1,56.8,3.0,85636,40
14,"2025-01-22 00:00:00",30.9,33.4,3.5,89895,42
15,"2025-01-22 00:00:00",24.4,26.7,-1.5,86890,54
16,"2025-01-22 00:00:00",38.4,48.2,1.4,87344,46
17,"2025-01-22 00:00:00",38.1,60.2,5.3,91072,35
19,"2025-01-22 00:00:00",30.2,34.0,1.9,88945,41
20,"2025-01-22 00:00:00",53.9,67.9,-4.5,85328,48
21,"2025-01-22 00:00:00",29.0,36.6,3.9,91058,39
22,"2025-01-22 00:00:00",49.0,54.9,4.0,84861,39
24,"2025-01-22 00:00:00",29.6,45.3,7.3,89915,31
25,"2025-01-22 00:00:00",46.3,69.5,5.8,90670,33
26,"2025-01-22 00:00:00",48.3,69.6,6.6,89019,33
27,"2025-01-22 00:00:00",52.3,84.3,2.9,90745,40
28,"2025-01-22 00:00:00",43.2,71.1,-1.4,,59
29,"2025-01-22 00:00:00",43.7,67.7,-0.2,,56
30,"2025-01-22 00:00:00",46.0,69.2,1.3,,52
31,"2025-01-22 00:00:00",44.4,69.0,-0.7,,59
32,"2025-01-22 00:00:00",86.9,150.1,0.5,,58
33,"2025-01-22 00:00:00",40.8,60.5,1.8,,51
34,"2025-01-22 00:00:00",42.5,63.1,0.9,,53
35,"2025-01-22 00:00:00",54.7,87.6,1.5,,55
36,"2025-01-22 00:00:00",43.4,64.8,-0.2,,54
37,"2025-01-22 00:00:00",47.0,74.7,-0.5,,57
38,"2025-01-22 00:00:00",53.4,83.3,1.3,,55
39,"2025-01-22 00:00:00",38.5,59.8,-0.4,,56
40,"2025-01-22 00:00:00",40.9,58.2,1.0,,53
41,"2025-01-22 00:00:00",51.3,80.1,1.1,,55
42,"2025-01-22 00:00:00",51.5,78.1,1.6,,53
43,"2025-01-22 00:00:00",25.9,40.3,-1.1,,60
44,"2025-01-22 00:00:00",43.6,66.5,-0.1,,56
45,"2025-01-22 00:00:00",45.1,75.0,-2.2,,64
46,"2025-01-22 00:00:00",53.8,84.9,0.1,,60
47,"2025-01-22 00:00:00",45.5,65.8,2.6,,49
48,"2025-01-22 00:00:00",55.0,82.6,0.9,,53
49,"2025-01-22 00:00:00",47.6,76.2,0.4,,54
50,"2025-01-22 00:00:00",40.8,61.5,0.4,,55
51,"2025-01-22 00:00:00",43.1,67.2,-0.3,,55
52,"2025-01-22 00:00:00",22.9,33.9,0.2,,56
53,"2025-01-22 00:00:00",43.5,74.6,-1.1,,64
55,"2025-01-22 00:00:00",42.9,67.7,-1.7,,62
56,"2025-01-22 00:00:00",45.5,64.6,1.1,,55
58,"2025-01-22 00:00:00",40.3,62.7,-1.2,,59
59,"2025-01-22 00:00:00",45.0,66.0,1.0,,53
61,"2025-01-22 00:00:00",43.5,66.3,1.3,,55
62,"2025-01-22 00:00:00",62.4,95.7,2.4,,52
64,"2025-01-22 00:00:00",61.1,97.2,0.9,,57
65,"2025-01-22 00:00:00",39.7,61.0,-0.1,,56
66,"2025-01-22 00:00:00",48.9,74.9,-0.7,,57
67,"2025-01-22 00:00:00",44.0,67.0,0.0,,54
68,"2025-01-22 00:00:00",49.5,75.7,0.4,,58
70,"2025-01-22 00:00:00",57.1,82.5,2.2,,52
71,"2025-01-22 00:00:00",39.5,59.8,0.4,,56
72,"2025-01-22 00:00:00",41.5,64.0,0.7,,57
73,"2025-01-22 00:00:00",46.7,69.4,1.8,,53
74,"2025-01-22 00:00:00",43.6,67.0,1.1,,54
75,"2025-01-22 00:00:00",42.8,61.8,0.9,,54
76,"2025-01-22 00:00:00",47.2,79.8,-1.8,,62
77,"2025-01-22 00:00:00",41.1,61.5,-0.1,,55
78,"2025-01-22 00:00:00",41.9,63.4,1.8,,51
79,"2025-01-22 00:00:00",43.1,65.6,0.8,,53
80,"2025-01-22 00:00:00",50.2,75.4,0.6,,53
81,"2025-01-22 00:00:00",39.9,59.9,0.7,,52
82,"2025-01-22 00:00:00",45.7,65.9,1.3,,50
83,"2025-01-22 00:00:00",45.3,69.5,0.6,,55
84,"2025-01-22 00:00:00",42.5,62.6,1.1,,53
85,"2025-01-22 00:00:00",41.3,62.3,0.4,,54
86,"2025-01-22 00:00:00",41.9,67.0,-0.6,,55
87,"2025-01-22 00:00:00",48.2,71.7,0.7,,51
88,"2025-01-22 00:00:00",46.5,75.1,-0.9,,57
89,"2025-01-22 00:00:00",44.3,71.3,-2.2,,62
90,"2025-01-22 00:00:00",47.5,76.9,-0.6,,57
91,"2025-01-22 00:00:00",44.5,66.4,0.0,,55
92,"2025-01-22 00:00:00",42.1,66.3,-1.1,,58
93,"2025-01-22 00:00:00",38.1,55.4,0.0,,55
94,"2025-01-22 00:00:00",46.9,72.5,-0.5,,56
95,"2025-01-22 00:00:00",48.3,74.6,-0.3,,54
